34.6410   30.7500   
36.3731   30.7500   
38.1051   30.7500   
39.8372   30.7500   
41.5692   30.7500   
43.3013   30.7500   
45.0333   30.7500   
46.7654   30.7500   
48.4974   30.7500   
50.2295   30.7500   
51.9615   30.7500   
53.6936   30.7500   
55.4256   30.7500   
57.1577   30.7500   
58.8897   30.7500   
60.6218   30.7500   
62.3538   30.7500   
64.0859   30.7500   
65.8179   30.7500   
67.5500   30.7500   
69.2820   30.7500   
1.7321    30.7500   
3.4641    30.7500   
5.1962    30.7500   
6.9282    30.7500   
8.6603    30.7500   
10.3923   30.7500   
12.1244   30.7500   
13.8564   30.7500   
15.5885   30.7500   
17.3205   30.7500   
19.0526   30.7500   
20.7846   30.7500   
22.5167   30.7500   
24.2487   30.7500   
25.9808   30.7500   
27.7128   30.7500   
29.4449   30.7500   
31.1769   30.7500   
32.9090   30.7500   
35.5070   32.2500   
37.2391   32.2500   
38.9711   32.2500   
40.7032   32.2500   
42.4352   32.2500   
44.1673   32.2500   
45.8993   32.2500   
47.6314   32.2500   
49.3634   32.2500   
51.0955   32.2500   
52.8276   32.2500   
54.5596   32.2500   
56.2917   32.2500   
58.0237   32.2500   
59.7558   32.2500   
61.4878   32.2500   
63.2199   32.2500   
64.9519   32.2500   
66.6840   32.2500   
68.4160   32.2500   
70.1481   32.2500   
2.5981    32.2500   
4.3301    32.2500   
6.0622    32.2500   
7.7942    32.2500   
9.5263    32.2500   
11.2583   32.2500   
12.9904   32.2500   
14.7224   32.2500   
16.4545   32.2500   
18.1865   32.2500   
19.9186   32.2500   
21.6506   32.2500   
23.3827   32.2500   
25.1147   32.2500   
26.8468   32.2500   
28.5788   32.2500   
30.3109   32.2500   
32.0429   32.2500   
33.7750   32.2500   
34.6410   33.7500   
36.3731   33.7500   
38.1051   33.7500   
39.8372   33.7500   
41.5692   33.7500   
43.3013   33.7500   
45.0333   33.7500   
46.7654   33.7500   
48.4974   33.7500   
50.2295   33.7500   
51.9615   33.7500   
53.6936   33.7500   
55.4256   33.7500   
57.1577   33.7500   
58.8897   33.7500   
60.6218   33.7500   
62.3538   33.7500   
64.0859   33.7500   
65.8179   33.7500   
67.5500   33.7500   
69.2820   33.7500   
1.7321    33.7500   
3.4641    33.7500   
5.1962    33.7500   
6.9282    33.7500   
8.6603    33.7500   
10.3923   33.7500   
12.1244   33.7500   
13.8564   33.7500   
15.5885   33.7500   
17.3205   33.7500   
19.0526   33.7500   
20.7846   33.7500   
22.5167   33.7500   
24.2487   33.7500   
25.9808   33.7500   
27.7128   33.7500   
29.4449   33.7500   
31.1769   33.7500   
32.9090   33.7500   
35.5070   35.2500   
37.2391   35.2500   
38.9711   35.2500   
40.7032   35.2500   
42.4352   35.2500   
44.1673   35.2500   
45.8993   35.2500   
47.6314   35.2500   
49.3634   35.2500   
51.0955   35.2500   
52.8276   35.2500   
54.5596   35.2500   
56.2917   35.2500   
58.0237   35.2500   
59.7558   35.2500   
61.4878   35.2500   
63.2199   35.2500   
